"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","# SMs","SM","84",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","Stack Size","","1024",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","Threads","thread","16384",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","# TPCs","","42",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","Enabled TPC IDs","","all",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","Uses Green Context","","0",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Launch Statistics","Waves Per SM","","0.51",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","LaunchStats","","","","LaunchConfiguration","OPT","If you execute __syncthreads() to synchronize the threads of a block, it is recommended to have at least two blocks per multiprocessor (compared to the currently executed 1.5 blocks) This way, blocks that aren't waiting for __syncthreads() can keep the hardware busy.","",""
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Max Active Clusters","cluster","0",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Max Cluster Size","block","8",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Overall GPU Occupancy","%","0",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Cluster Occupancy","%","0",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Block Limit Barriers","block","24",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Block Limit SM","block","24",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Block Limit Registers","block","4",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Block Limit Shared Mem","block","3",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Block Limit Warps","block","12",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Theoretical Active Warps per SM","warp","12",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Theoretical Occupancy","%","25",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Achieved Occupancy","%","13.61",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","Achieved Active Warps Per SM","warp","6.53",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (25.0%) and measured achieved occupancy (13.6%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","45.56"
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 3.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (25.0%) is limited by the required amount of shared memory.","local","75"
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","38872",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","2170880",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","27035.43",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","3153864",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","30039.41",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","1197056",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","27035.43",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","3153864",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","27132.80",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","12615456",
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMs have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 22.21% above the average, while the minimum instance value is 28.40% below the average.","global","16"
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 21.86% above the average, while the minimum instance value is 28.12% below the average.","global","15.8"
"0","4481","test","127.0.0.1","void cutlass::Kernel2<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(T1::Params)","1","7","(128, 1, 1)","(32, 1, 4)","0","12.0","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L1 Slices have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 22.21% above the average, while the minimum instance value is 28.40% below the average.","global","16"
"1","4481","test","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","1","7","(32, 16, 1)","(16, 32, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","14.72",
"1","4481","test","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 0, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","1","7","(32, 16, 1)","(16, 32, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","2.24",
